onset	duration	trial_type	response_time
0.0	16.0	fixation	NA
16.0	8.0	hard	NA
24.0	8.0	hard	NA
32.0	8.0	hard	NA
40.0	8.0	hard	NA
48.0	8.0	easy	NA
56.0	8.0	easy	NA
64.0	8.0	easy	NA
72.0	8.0	easy	NA
80.0	8.0	easy	NA
88.0	8.0	easy	NA
96.0	8.0	easy	NA
104.0	8.0	easy	NA
112.0	8.0	hard	NA
120.0	8.0	hard	NA
128.0	8.0	hard	NA
136.0	8.0	hard	NA
144.0	16.0	fixation	NA
160.0	8.0	easy	NA
168.0	8.0	easy	NA
176.0	8.0	easy	NA
184.0	8.0	easy	NA
192.0	8.0	hard	NA
200.0	8.0	hard	NA
208.0	8.0	hard	NA
216.0	8.0	hard	NA
224.0	8.0	hard	NA
232.0	8.0	hard	NA
240.0	8.0	hard	NA
248.0	8.0	hard	NA
256.0	8.0	easy	NA
264.0	8.0	easy	NA
272.0	8.0	easy	NA
280.0	8.0	easy	NA
288.0	16.0	fixation	NA
304.0	8.0	hard	NA
312.0	8.0	hard	NA
320.0	8.0	hard	NA
328.0	8.0	hard	NA
336.0	8.0	easy	NA
344.0	8.0	easy	NA
352.0	8.0	easy	NA
360.0	8.0	easy	NA
368.0	8.0	easy	NA
376.0	8.0	easy	NA
384.0	8.0	easy	NA
392.0	8.0	easy	NA
400.0	8.0	hard	NA
408.0	8.0	hard	NA
416.0	8.0	hard	NA
424.0	8.0	hard	NA
432.0	16.0	fixation	NA
