onset	duration	trial_type	response_time
0.0	16.0	fixation	NA
16.0	16.0	scenes	NA
32.0	16.0	objects	NA
48.0	16.0	faces	NA
64.0	16.0	scrambled_objects	NA
80.0	16.0	fixation	NA
96.0	16.0	objects	NA
112.0	16.0	faces	NA
128.0	16.0	scrambled_objects	NA
144.0	16.0	scenes	NA
160.0	16.0	fixation	NA
176.0	16.0	scenes	NA
192.0	16.0	scrambled_objects	NA
208.0	16.0	faces	NA
224.0	16.0	objects	NA
240.0	16.0	fixation	NA
256.0	16.0	scrambled_objects	NA
272.0	16.0	faces	NA
288.0	16.0	objects	NA
304.0	16.0	scenes	NA
320.0	16.0	fixation	NA
