onset	duration	trial_type	response_time
0.0	16.0	fixation	NA
16.0	8.0	easy	NA
24.0	8.0	easy	NA
32.0	8.0	easy	NA
40.0	8.0	easy	NA
48.0	8.0	hard	NA
56.0	8.0	hard	NA
64.0	8.0	hard	NA
72.0	8.0	hard	NA
80.0	8.0	hard	NA
88.0	8.0	hard	NA
96.0	8.0	hard	NA
104.0	8.0	hard	NA
112.0	8.0	easy	NA
120.0	8.0	easy	NA
128.0	8.0	easy	NA
136.0	8.0	easy	NA
144.0	16.0	fixation	NA
160.0	8.0	hard	NA
168.0	8.0	hard	NA
176.0	8.0	hard	NA
184.0	8.0	hard	NA
192.0	8.0	easy	NA
200.0	8.0	easy	NA
208.0	8.0	easy	NA
216.0	8.0	easy	NA
224.0	8.0	easy	NA
232.0	8.0	easy	NA
240.0	8.0	easy	NA
248.0	8.0	easy	NA
256.0	8.0	hard	NA
264.0	8.0	hard	NA
272.0	8.0	hard	NA
280.0	8.0	hard	NA
288.0	16.0	fixation	NA
304.0	8.0	easy	NA
312.0	8.0	easy	NA
320.0	8.0	easy	NA
328.0	8.0	easy	NA
336.0	8.0	hard	NA
344.0	8.0	hard	NA
352.0	8.0	hard	NA
360.0	8.0	hard	NA
368.0	8.0	hard	NA
376.0	8.0	hard	NA
384.0	8.0	hard	NA
392.0	8.0	hard	NA
400.0	8.0	easy	NA
408.0	8.0	easy	NA
416.0	8.0	easy	NA
424.0	8.0	easy	NA
432.0	16.0	fixation	NA
